2024-10-02 13:14:29,652 : DEBUG : comm-pool-thread-85 :  : Joiner3NodeFactory : Logica : 10:79 : Factory is already initialized. Nothing to do.
2024-10-02 13:14:29,761 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:86(1) to node 10:79:0:87(1)
2024-10-02 13:14:29,761 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:92(1) to node 10:79:0:93(1)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:97(1) to node 10:79:0:96(1)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:99(1) to node 10:79:0:97(1)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:101(1) to node 10:79:0:102(2)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:91(1) to node 10:79:0:92(2)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:100(1) to node 10:79:0:99(2)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:89(1) to node 10:79:0:83(2)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:86(1) to node 10:79:0:88(1)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:93(1) to node 10:79:0:83(3)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:86(1) to node 10:79:0:89(1)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:87(1) to node 10:79:0:102(1)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:96(1) to node 10:79:0:83(1)
2024-10-02 13:14:29,762 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:78(1) to node 10:79:0:86(1)
2024-10-02 13:14:29,763 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:84(1) to node 10:79:0:78(1)
2024-10-02 13:14:29,763 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:84(2) to node 10:79:0:78(2)
2024-10-02 13:14:29,763 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:84(3) to node 10:79:0:78(0)
2024-10-02 13:14:29,763 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:102(1) to node 10:79:0:92(1)
2024-10-02 13:14:29,763 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:88(1) to node 10:79:0:99(1)
2024-10-02 13:14:29,763 : DEBUG : comm-pool-thread-85 :  : WorkflowManager : Logica : 10:79 : Added new connection from node 10:79:0:94(1) to node 10:79:0:97(2)
2024-10-02 13:15:43,636 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Logica : 10:79 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)"
2024-10-02 13:15:43,639 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Joiner : 10:79:0:78 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Joiner (#78)"
2024-10-02 13:15:43,640 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Component Output : 10:79:0:83 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Component Output (#83)"
2024-10-02 13:15:43,641 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Component Input : 10:79:0:84 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Component Input (#84)"
2024-10-02 13:15:43,642 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Java Snippet : 10:79:0:86 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Java Snippet (#86)"
2024-10-02 13:15:43,643 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Row Splitter : 10:79:0:87 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Row Splitter (#87)"
2024-10-02 13:15:43,644 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Row Splitter : 10:79:0:88 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Row Splitter (#88)"
2024-10-02 13:15:43,644 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Row Splitter : 10:79:0:89 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Row Splitter (#89)"
2024-10-02 13:15:43,645 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Create Date&Time Range : 10:79:0:91 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Create Date_Time Range (#91)"
2024-10-02 13:15:43,651 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Cross Joiner : 10:79:0:92 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Cross Joiner (#92)"
2024-10-02 13:15:43,654 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Constant Value Column : 10:79:0:93 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Constant Value Column (#93)"
2024-10-02 13:15:43,656 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Create Date&Time Range : 10:79:0:94 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Create Date_Time Range (#94)"
2024-10-02 13:15:43,658 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Constant Value Column : 10:79:0:96 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Constant Value Column (#96)"
2024-10-02 13:15:43,660 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Cross Joiner : 10:79:0:97 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Cross Joiner (#97)"
2024-10-02 13:15:43,662 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Column Filter : 10:79:0:99 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#99)"
2024-10-02 13:15:43,665 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Table Transposer : 10:79:0:99:0:90 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#99)/Table Transposer (#90)"
2024-10-02 13:15:43,665 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Row Sampling : 10:79:0:99:0:92 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#99)/Row Sampling (#92)"
2024-10-02 13:15:43,666 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Table Transposer : 10:79:0:99:0:94 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#99)/Table Transposer (#94)"
2024-10-02 13:15:43,667 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Row Sampling : 10:79:0:99:0:95 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#99)/Row Sampling (#95)"
2024-10-02 13:15:43,668 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Component Input : 10:79:0:99:0:96 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#99)/Component Input (#96)"
2024-10-02 13:15:43,668 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Component Output : 10:79:0:99:0:97 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#99)/Component Output (#97)"
